  PID  PPID STAT  %CPU %MEM     ELAPSED COMM
41144     1 S      0.0  0.8 01-00:22:40 /Applications/ChatGPT.app/Contents/Frameworks/Sparkle.framework/Versions/B/Autoupdate
41145     1 S      0.0  0.0 01-00:22:40 /Users/acehack/Library/Caches/com.openai.codex/org.sparkle-project.Sparkle/Launcher/Ui1Nq1G7Q/Updater.app/Contents/MacOS/Updater
41581   729 S      0.0  0.1    02:35:48 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
42486     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42487     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42488     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42489     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42490     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42491     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42492     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42494     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42495     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42496     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42497     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42498     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42499     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42500     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42501     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42502     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42503     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42504     1 S      0.0  0.1       22:48 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42505     1 S      0.0  0.1       22:47 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42506     1 S      0.0  0.1       22:47 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42507     1 S      0.0  0.1       22:47 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42508     1 S      0.0  0.1       22:47 /Users/acehack/.local/share/mise/dotnet-root/dotnet
42943     1 S      0.0  0.0       22:27 /System/Library/PrivateFrameworks/CoreParsec.framework/parsec-fbf
43380     1 S      0.0  0.0 01-16:02:28 /usr/libexec/proactiveeventtrackerd
44615     1 S      0.0  0.0 01-03:04:26 /System/Library/Frameworks/ShazamKit.framework/shazamd
46468     1 Ss     0.0  0.0    02:30:23 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
46469     1 Ss     0.0  0.0    02:30:23 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
46540     1 Ss     0.0  0.1    02:30:15 /usr/libexec/diskimagesiod
46546     1 Ss     0.0  0.0    02:30:15 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
46547     1 Ss     0.0  0.0    02:30:15 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
46718     1 Ss     0.0  0.0    02:29:54 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
46727     1 Ss     0.0  0.0    02:29:54 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
46728     1 Ss     0.0  0.0    02:29:54 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
46876     1 S      2.2  0.1    02:29:43 /Applications/MovieBoxPro.app/Contents/MacOS/MovieBox
46909     1 S      0.0  0.0 01-15:56:42 /usr/libexec/dprivacyd
46934     1 S      0.0  0.0 01-15:56:41 /usr/libexec/ciphermld
47029     1 S      0.0  0.0 01-15:56:28 /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/knowledgeconstructiond
47030     1 Ss     0.0  0.0 01-15:56:28 /System/Library/PrivateFrameworks/FileProviderDaemon.framework/XPCServices/FPCKService.xpc/Contents/MacOS/FPCKService
47056     1 Ss     0.0  0.0    02:29:39 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
47533     1 Ss     0.0  0.0    02:29:03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
47535     1 Ss     0.0  0.0    02:29:03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
48175     1 Ss     0.0  0.0    02:27:54 /System/Library/PrivateFrameworks/CoreLSKD.framework/Versions/A/lskdd
48191     1 Ss     0.0  0.0    02:27:52 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
48201     1 Ss     1.4  0.0    02:27:51 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
48625   729 S      0.0  1.7    21:08:52 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
48678     1 Ss     0.0  0.0    21:08:47 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
49104   729 S      0.1  0.6    02:26:46 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
49712   729 S      0.0  0.1    05:35:23 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
49927  1504 Ss     0.0  0.0       14:03 gh
50002     1 S      0.0  0.0 01-05:03:16 /usr/libexec/seserviced
50335     1 Ss     0.0  0.0    02:25:02 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
50444  1504 S      0.0  0.0    15:04:46 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
50445  1504 S      0.0  0.0    15:04:46 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
50446  1504 S      0.0  0.0    15:04:46 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
50447  1504 S      0.0  0.0    15:04:46 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
50448 50447 S      0.0  0.0    15:04:46 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
50538     1 Ss     0.0  0.1    21:07:25 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
50540     1 Ss     0.0  0.0    21:07:25 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
50545     1 Ss     0.0  0.0    21:07:24 /System/Library/PrivateFrameworks/CSExattrCrypto.framework/Versions/A/XPCServices/CSExattrCryptoService.xpc/Contents/MacOS/CSExattrCryptoService
50568     1 Ss     0.0  0.0    21:07:21 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
52844     1 Ss     0.0  0.0    13:36:13 /System/Library/CoreServices/ReportSystemMemory
53195   729 R     11.1  0.5    02:21:11 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
53512     1 S      0.0  0.0       07:28 /System/Library/PrivateFrameworks/AOSKit.framework/Versions/A/XPCServices/com.apple.iCloudHelper.xpc/Contents/MacOS/com.apple.iCloudHelper
53759     1 Ss     0.0  0.0 01-15:45:32 /usr/libexec/usbpowerd
53799     1 Ss     0.0  0.0 01-15:45:30 /Library/Apple/System/Library/PrivateFrameworks/MobileDevice.framework/Versions/A/XPCServices/MDRemoteServiceSupport.xpc/Contents/MacOS/MDRemoteServiceSupport
54001     1 S      0.0  0.0 01-15:45:26 /System/Library/PrivateFrameworks/PodcastServices.framework/XPCServices/PodcastContentService.xpc/Contents/MacOS/PodcastContentService
54008     1 S      0.0  0.0 01-15:45:26 /System/Library/PrivateFrameworks/BookKit.framework/Versions/A/XPCServices/com.apple.BKAgentService.xpc/Contents/MacOS/com.apple.BKAgentService
54015     1 Ss     0.0  0.0 01-15:45:26 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
54961     1 Ss     0.0  0.0    02:18:29 /System/Library/Frameworks/QuickLook.framework/Versions/A/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite
54978     1 S      6.8  0.3    02:18:28 /System/Applications/Photos.app/Contents/MacOS/Photos
54985     1 Ss     0.0  0.0    02:18:27 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
54987     1 Ss     0.0  0.0    02:18:27 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
54988     1 Ss     0.0  0.0    02:18:27 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
54989     1 Ss     0.0  0.0    02:18:27 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
54991     1 Ss     0.0  0.0    02:18:27 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
54992     1 Ss     0.0  0.0    02:18:27 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
54997     1 Ss     0.0  0.0    02:18:26 /System/Library/Frameworks/ImageCaptureCore.framework/Versions/A/XPCServices/mscamerad-xpc.xpc/Contents/MacOS/mscamerad-xpc
55159     1 Ss     0.0  0.0 01-15:44:18 /System/Applications/Messages.app/Contents/PlugIns/Messages Assistant Extension.appex/Contents/MacOS/Messages Assistant Extension
55210     1 Ss     0.0  0.0 01-15:44:16 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
56277     1 Ss     0.0  0.0    18:25:14 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
57931   729 S      0.0  0.1       01:51 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
57945     1 S      0.0  0.0       01:49 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
57946     1 S      0.0  0.0       01:49 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
57982     1 Ss     0.0  0.0    02:13:47 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
57986     1 Ss     0.0  0.2    02:13:46 /System/Library/PrivateFrameworks/MediaConversionService.framework/Versions/A/XPCServices/com.apple.photos.ImageConversionService.xpc/Contents/MacOS/com.apple.photos.ImageConversionService
57993     1 Ss     0.0  0.0    02:13:46 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/HubbleBlastDoorService.xpc/Contents/MacOS/HubbleBlastDoorService
58231     1 Ss     0.0  0.0 01-12:39:57 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
58432     1 Ss     0.0  0.0 01-15:38:17 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
58589   729 S      0.0  0.1       00:48 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
58590   729 S      0.0  0.1       00:48 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
58603   729 S      0.0  0.1       00:46 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
58648     1 S      0.0  0.0       00:39 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
58958     1 Ss     0.0  0.0       00:30 master
58959 58958 S      0.0  0.0       00:30 pickup
58960 58958 S      0.0  0.0       00:30 qmgr
58962     1 S      0.0  0.0       00:30 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
58963     1 S      0.0  0.0       00:30 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
59202  1504 Ss     5.7  0.0       00:02 python3
59240     1 S      1.8  0.0       00:01 /Users/acehack/.bun/bin/bun
59272 59240 S      6.0  0.0       00:01 (gh)
59299 59202 R      0.0  0.0       00:00 ps
62289     1 S      0.0  0.0 01-05:47:17 /System/Cryptexes/App/usr/libexec/com.apple.Safari.History
64830     1 Ss     0.0  0.0    02:04:08 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
64834     1 Ss     0.0  0.0    02:04:07 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
64884     1 S      0.0  0.0    23:35:02 /System/Library/PrivateFrameworks/AppleAccountTransparency.framework/Versions/A/Resources/appleaccounttransparencyd
65992     1 Ss     0.0  0.0    16:24:39 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
65993     1 Ss     0.0  0.0    16:24:39 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
66403     1 Ss     0.0  0.0    13:24:07 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
66726     1 Ss     0.0  0.0 01-04:48:21 /usr/libexec/tzd
66727     1 Ss     0.0  0.0 01-04:48:21 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectUpdateService.xpc/Contents/MacOS/XProtectUpdateService
66735     1 Ss     0.0  0.0    20:45:44 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
66736     1 Ss     0.0  0.0 01-04:48:20 /usr/libexec/sysdiagnosed
66737     1 Ss     0.0  0.0    20:45:44 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
66789     1 Ss     0.0  0.0    20:45:36 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
66790     1 Ss     0.0  0.0    20:45:36 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
66795     1 Ss     0.0  0.0    20:45:35 /System/Library/CoreServices/Dock.app/Contents/XPCServices/DockHelper.xpc/Contents/MacOS/DockHelper
66881   729 S      0.0  0.1    08:25:50 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
67508     1 S      0.0  0.0 01-15:22:49 /usr/bin/ssh-agent
68133     1 S      0.0  0.0    13:23:50 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
68237     1 Ss     0.0  0.0 01-04:47:18 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/media-indexer.xpc/Contents/MacOS/media-indexer
68240     1 S      0.0  0.1 01-04:47:18 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPLibraryAgent
68273     1 Ss     0.0  0.0 01-04:47:17 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
68282     1 S      0.0  0.0 01-04:47:17 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent
68284     1 Ss     0.0  0.0    01:59:47 /System/Applications/Home.app/Contents/PlugIns/HomeEnergyWidgetsExtension.appex/Contents/MacOS/HomeEnergyWidgetsExtension
69175     1 Ss     0.0  0.0 01-04:46:26 /usr/libexec/griddatad
69257     1 S      0.0  0.0 01-04:46:22 /usr/libexec/mlruntimed
69418     1 Ss     0.0  0.0 01-09:21:06 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
69455     1 Ss     0.0  0.0 01-04:46:05 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANEStorageMaintainer.xpc/Contents/MacOS/ANEStorageMaintainer
69666     1 Ss     0.0  0.0 01-04:45:49 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANEStorageMaintainer.xpc/Contents/MacOS/ANEStorageMaintainer
69668     1 S      0.0  0.0 01-04:45:49 /usr/sbin/distnoted
69669     1 S      0.0  0.0 01-04:45:49 /usr/sbin/cfprefsd
69699     1 S      0.0  0.0 01-15:20:09 /usr/libexec/tipsd
71402   729 S      0.0  0.1    01:56:02 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
71668     1 S      0.0  0.0 01-15:16:13 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/managedcorespotlightd
71964     1 S      0.0  0.0 01-04:42:32 /System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert
72358     1 Ss     0.0  0.0    04:48:11 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/EAUpdaterService.xpc/Contents/MacOS/EAUpdaterService
73574     1 S      0.0  0.0 01-15:12:29 /System/Library/PrivateFrameworks/NewsDaemon.framework/newsd
75471   729 S      0.0  0.3    20:32:47 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
75920     1 S      0.0  0.0    04:41:35 /System/Library/PrivateFrameworks/IMTransferServices.framework/IMTransferAgent.app/Contents/MacOS/IMTransferAgent
76553     1 S      0.0  0.0    14:44:56 /System/Library/PrivateFrameworks/Ecosystem.framework/Support/ecosystemagent
76924   729 S      0.0  0.3    18:00:50 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
77583     1 Ss     0.0  0.0    20:30:08 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
77584     1 Ss     0.0  0.0    20:30:08 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
77776   729 S      0.0  0.1    01:48:31 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.77/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
77956     1 S      0.0  0.0 01-04:33:43 /System/Library/PrivateFrameworks/IMDPersistence.framework/IMAutomaticHistoryDeletionAgent.app/Contents/MacOS/IMAutomaticHistoryDeletionAgent
78134     1 S      0.0  0.0 01-11:59:43 /System/Library/PrivateFrameworks/GeoAnalytics.framework/geoanalyticsd
78887     1 S      0.0  0.2    14:43:41 /Applications/Kiro.app/Contents/MacOS/Electron
78900     1 S      0.0  0.0    14:43:41 /Applications/Kiro.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler
78901 78887 S      3.1  0.1    14:43:41 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper (GPU).app/Contents/MacOS/Kiro Helper (GPU)
78902 78887 S      0.0  0.0    14:43:41 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper.app/Contents/MacOS/Kiro Helper
78906 78887 S      0.0  0.2    14:43:40 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper (Renderer).app/Contents/MacOS/Kiro Helper (Renderer)
78948     1 Ss     0.0  0.0    14:43:40 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
78949     1 Ss     0.0  0.0    14:43:40 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
78983 78887 S      0.0  0.1    14:43:40 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper.app/Contents/MacOS/Kiro Helper
78984 78887 S      0.0  0.0    14:43:40 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper.app/Contents/MacOS/Kiro Helper
79027 78887 S      0.0  0.1    14:43:38 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper (Plugin).app/Contents/MacOS/Kiro Helper (Plugin)
79029 78887 S      0.0  0.3    14:43:38 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper (Plugin).app/Contents/MacOS/Kiro Helper (Plugin)
79031 78887 S      0.3  0.1    14:43:38 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper.app/Contents/MacOS/Kiro Helper
79168 78887 S     14.6  0.2    14:43:36 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper (Renderer).app/Contents/MacOS/Kiro Helper (Renderer)
79323     1 Ss     0.0  0.0    14:43:29 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
80842     1 Ss     0.0  0.0 01-11:55:02 /usr/libexec/microstackshot
81174     1 Ss     0.0  0.0 01-05:15:06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
83302 79029 S      0.0  0.0    14:42:05 /Applications/Kiro.app/Contents/Frameworks/Kiro Helper (Plugin).app/Contents/MacOS/Kiro Helper (Plugin)
83361  1504 S      0.0  0.0    16:05:16 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
83362  1504 S      0.0  0.0    16:05:16 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
83363  1504 S      0.0  0.0    16:05:16 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
83364  1504 S      0.0  0.0    16:05:16 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node
83365 83364 S      0.0  0.0    16:05:16 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
86457     1 Ss     0.0  0.0 01-11:43:16 /System/Library/Frameworks/Intents.framework/XPCServices/intents_helper.xpc/Contents/MacOS/intents_helper
86690  2653 Ss     0.7  0.1 01-07:04:38 /Users/acehack/.bun/install/global/node_modules/@anthropic-ai/claude-code-darwin-arm64/claude
86724 86690 SNs    0.0  0.1 01-07:04:38 claude bg-pty-host
86725 86690 SNs    0.6  0.1 01-07:04:38 /Users/acehack/.bun/install/global/node_modules/@anthropic-ai/claude-code-darwin-arm64/claude
86741 86724 SN     0.0  0.1 01-07:04:38 claude bg-spare
87006     1 Ss     0.0  0.0    01:36:41 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
87010     1 Ss     0.0  0.0    01:36:40 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
87177     1 Ss     0.0  0.0    01:36:34 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
87296     1 Ss     0.0  0.0    17:43:34 /System/Library/Frameworks/Intents.framework/XPCServices/intents_helper.xpc/Contents/MacOS/intents_helper
87311     1 Ss     0.0  0.0    17:43:32 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
87319     1 Ss     0.0  0.0    17:43:32 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
87384     1 S      0.0  0.0    17:43:24 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/XPCServices/com.apple.DictionaryServiceHelper.xpc/Contents/MacOS/com.apple.DictionaryServiceHelper
88224     1 Ss     0.0  0.1    01:35:05 /System/Library/PrivateFrameworks/IMTranscoding.framework/XPCServices/IMTranscoderAgent.xpc/Contents/MacOS/IMTranscoderAgent
88229     1 Ss     0.0  0.1    01:35:04 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
88428     1 S      0.0  0.0 01-04:16:36 /System/Library/PrivateFrameworks/Stickers.framework/Support/stickersd
88475     1 Ss     0.0  0.0 01-11:39:27 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
